filename,width,height,label,xmin,ymin,xmax,ymax
Car8-back-2_jpg.rf.39822c5daf56dd97e285cc80e7cc8c3e.jpg,640,640,LicensePlate,268,336,396,395
Car47-back-1_jpg.rf.39d5345217098fe8f77e1c74803f94fd.jpg,640,640,LicensePlate,248,248,350,305
DSC_4282_JPG_jpg.rf.3a2e8972261c98d41d3926c993170c9d.jpg,640,640,LicensePlate,236,309,354,377
Car5-back-2_jpg.rf.39e3aa1e19291c47419dea5a82a18df2.jpg,640,640,LicensePlate,180,288,438,421
102_jpg.rf.3b1b4a516b1f59b25691062951483a12.jpg,640,640,LicensePlate,160,235,414,360
Car35-back-3_jpg.rf.3ac1ebd7cf23e725accc5c3fc96f732a.jpg,640,640,LicensePlate,208,374,418,482
Car6-front-4_jpg.rf.3aef00efd465a16d930d728f1f70879f.jpg,640,640,LicensePlate,189,233,457,384
Car13-front-3_jpg.rf.3b0461db38562cecf3602be42a5b829c.jpg,640,640,LicensePlate,142,298,547,466
IMG_20231011_065715_jpg.rf.3a7a701125becdd142572e83ff857b8e.jpg,640,640,LicensePlate,257,244,412,351
Car22-front-3_jpg.rf.3b56e30f9fc85f88fd4d6f3fd89d15ce.jpg,640,640,LicensePlate,153,311,499,414
Car34-back-1_jpg.rf.3b456157b9eab559330b015f78189f69.jpg,640,640,LicensePlate,297,416,374,452
Car21-front-2_jpg.rf.3b6e03c3e3812d9b9db5eb153572e273.jpg,640,640,LicensePlate,201,344,421,437
19_jpg.rf.3b7bf6132646e41b473b9f72f4b2474d.jpg,640,640,LicensePlate,88,202,517,415
Car43-back-4_jpg.rf.3cd67b66df3f2013bad5ffb863df8b6d.jpg,639,639,LicensePlate,156,212,462,359
Car25-front-3_jpg.rf.3aeabae0c32d9301d1270d819ee7bda1.jpg,640,640,LicensePlate,183,304,401,380
IMG_20231011_064602_jpg.rf.3b8fe180a8c406cd8032d25feea1f41f.jpg,640,640,LicensePlate,223,253,424,379
Car34-back-4_jpg.rf.3a6bf50ee67cff52e5f14e2e1b2ab21d.jpg,640,640,LicensePlate,207,352,456,468
Car27-back-4_jpg.rf.3c322ffcc645169e16f0851f66d9adcc.jpg,640,640,LicensePlate,226,269,413,380
DSC_4285_JPG_jpg.rf.3cc5811268933442f177bb81b95f381b.jpg,640,640,LicensePlate,264,333,312,361
Car8-back-3_jpg.rf.3bb0cdb4d4b3eaa7cbe5b7d1c66cc1ec.jpg,640,640,LicensePlate,252,301,443,401
68_jpg.rf.3b93979a8d7b7d99dba5f2444f6b1918.jpg,640,640,LicensePlate,249,342,451,462
Car35-back-5_jpg.rf.3c668b37e4d6fb9113cb1145c10700e9.jpg,640,640,LicensePlate,142,371,479,549
Car46-front-1_jpg.rf.3caa7e16d72ba5606e40a968e57b1787.jpg,640,640,LicensePlate,248,285,338,332
DSC_3720_JPG_jpg.rf.3c4ead7e6ccec2af5ad9f59c1a778d68.jpg,640,640,LicensePlate,285,266,408,344
DSC_3801_JPG_jpg.rf.3a81faecb1d18d19db6119eae3008c2d.jpg,640,640,LicensePlate,292,249,439,343
Car9-back-3_jpg.rf.3c8918ab8efe28d6252b4518231b4000.jpg,640,640,LicensePlate,214,317,430,428
DSC_3863_JPG_jpg.rf.3b74051024904a82f37cb0762801374e.jpg,640,640,LicensePlate,309,356,635,502
88_jpg.rf.3cd384726589fbbccea5b3373852be20.jpg,640,640,LicensePlate,216,256,346,326
Car19-back-2_jpg.rf.3cf37c26e77ade80f3352510d8858458.jpg,640,640,LicensePlate,211,273,485,409
Car50-front-3_jpg.rf.3d18ba9cd301fc005001d2d08b7c1fe9.jpg,640,640,LicensePlate,197,272,437,382
Car45-back-3_jpg.rf.3c0ecb2840b73d0ffe07802d00e89f83.jpg,640,640,LicensePlate,210,271,415,371
Car35-front-1_jpg.rf.3d1fa16eb5dac3bdaabc8495284732da.jpg,640,640,LicensePlate,271,430,370,486
Car47-front-3_jpg.rf.3e91aad714d8dde098cfcd326d1a6ea7.jpg,640,640,LicensePlate,110,299,540,499
Car12-back-2_jpg.rf.3f10797a02822f08b1e3ba6ecbfc7f70.jpg,640,640,LicensePlate,266,435,386,495
84_jpg.rf.3d7b6c1f1b9f56a3c3e9dc7d6d08f69f.jpg,640,640,LicensePlate,292,286,445,347
Car6-front-2_jpg.rf.3fb63cc837ad5dfe4c15c1aea45ebaf9.jpg,640,640,LicensePlate,249,265,392,341
DSC_4027_JPG_jpg.rf.3d25597223ab1a5acc6bd2af26ff3c39.jpg,640,640,LicensePlate,262,302,468,419
Car46-back-1_jpg.rf.3d4ad249bcdb00c3c6d798a9842546ed.jpg,640,640,LicensePlate,173,290,288,347
Car32-front-2_jpg.rf.400f7f24708376e2d5dbb7084327bf9e.jpg,640,640,LicensePlate,244,350,400,429
82_jpg.rf.3e3d9bf13b4fab6eac8bc4965c0a6eea.jpg,640,640,LicensePlate,204,143,400,245
DSC_4661_JPG_jpg.rf.3dc21e135e42488190c5086b39267132.jpg,640,640,LicensePlate,253,508,405,604
DSC_4044_JPG_jpg.rf.3e9b92808bedb825f205691035f50439.jpg,640,640,LicensePlate,195,256,414,369
97_jpg.rf.3f09ada8aa21817424845132ccfc10fc.jpg,640,640,LicensePlate,211,261,446,400
Car32-back-2_jpg.rf.3e72529b6b0bdb6de65ec045c8da067c.jpg,640,640,LicensePlate,247,277,394,349
Car7-back-4_jpg.rf.406f1e5397da0e7fc1203c2c88df53f1.jpg,640,640,LicensePlate,157,239,468,403
Car50-back-2_jpg.rf.3d5ed8bddc6aa0b31b86c6a8a2ea571f.jpg,640,640,LicensePlate,224,337,450,449
Car20-front-2_jpg.rf.3df474d7e54e558ac748dec5a055f2e8.jpg,640,640,LicensePlate,225,264,436,370
Car49-front-2_jpg.rf.40a02f32b4352c5feab454ea6eb53b27.jpg,640,640,LicensePlate,215,289,427,396
74_jpg.rf.3e1baf814b6ed35d2e7c847353f6b6ec.jpg,640,640,LicensePlate,249,199,434,304
Car28-front-3_jpg.rf.3da5c4b2d814159b62746e3a5989fa51.jpg,640,640,LicensePlate,226,344,462,459
Car16-back-2_jpg.rf.3f002b14398f08525c9702da5e0b0a6d.jpg,640,640,LicensePlate,217,284,425,390
Car23-front-2_jpg.rf.3e433e647a1f1e4e973ea8c7a9b5e1f3.jpg,640,640,LicensePlate,256,401,393,469
Car20-back-1_jpg.rf.3dd3707ebc109019f88bc40e30d84a02.jpg,640,640,LicensePlate,268,330,361,380
Car4-Back-1_jpg.rf.3fe1bcb25b700fb5920ef11fdd70917a.jpg,640,640,LicensePlate,270,319,402,389
IMG_20231011_065047_jpg.rf.408993f6ad6fec0cce90ca1cbd47505c.jpg,640,640,LicensePlate,181,258,491,429
Car15-front-2_jpg.rf.3fa420bcf9c7146c5f1e1f8ef8bdbd98.jpg,640,640,LicensePlate,181,466,308,531
23_jpg.rf.40e621a9eb454af00a31347e004899fc.jpg,640,640,LicensePlate,220,366,468,507
39_jpg.rf.41e9f4e3520d5f93fc410a3d39b7c07c.jpg,640,640,LicensePlate,227,296,426,392
Car29-back-3_jpg.rf.40af6dd6a7c85c0f887b060ba4790d83.jpg,640,640,LicensePlate,253,266,532,404
Car34-front-5_jpg.rf.41000866880df8757c752fc7d9e35633.jpg,640,640,LicensePlate,103,229,506,427
Car9-back-4_jpg.rf.423e5c8105cdd0a65df1b511c9af153c.jpg,639,639,LicensePlate,129,268,465,445
IMG_20231011_065514_jpg.rf.40750bd044f2b1a2a9f9e48f1bb9dfb3.jpg,640,640,LicensePlate,204,258,431,402
Car2-back-1_jpg.rf.3f5826ece235495fe7a38f2f0e7962c7.jpg,640,640,LicensePlate,238,370,351,438
Car13-front-3_jpg.rf.4417e50ddc8344d5e12d51be6a73b704.jpg,640,640,LicensePlate,144,277,518,432
Car25-back-5_jpg.rf.436676cdf7f3f8c220aa4c179bfd8893.jpg,640,640,LicensePlate,120,240,529,438
Car41-front-5_jpg.rf.40e5800d807f7e6f5992f7a4285da0bc.jpg,640,640,LicensePlate,102,248,562,485
DSC_3852_JPG_jpg.rf.43edd86f0b9b0071ac590cff849a4c81.jpg,640,640,LicensePlate,171,262,413,388
Car43-back-1_jpg.rf.40bef2e8ba4c0ac96067cbeaa9fc5cdb.jpg,640,640,LicensePlate,277,289,364,337
Car17-front-5_jpg.rf.428ec6c94bd8fcb7a762eb24164855d8.jpg,640,640,LicensePlate,207,254,449,371
DSC_4083_JPG_jpg.rf.44a37182706e69b488c9b8ad087a1646.jpg,640,640,LicensePlate,256,256,397,350
Car45-front-4_jpg.rf.435cf7274ce13af5ae1313bda7f7976b.jpg,639,639,LicensePlate,216,294,492,409
Car19-back-5_jpg.rf.422045e9d49159bea7d9056665183322.jpg,640,640,LicensePlate,53,190,640,507
113_jpg.rf.435d19b2ccc223e021151554515438ea.jpg,640,640,LicensePlate,230,269,414,364
Car23-back-2_jpg.rf.43d544219472acd655c776efa0a58629.jpg,640,640,LicensePlate,243,404,395,486
53_jpg.rf.442fd3d64d123cbd2e40255dbb415724.jpg,640,640,LicensePlate,177,321,343,413
Car9-front-1_jpg.rf.432a9f94c5186d22bb4c7e5667cbb0de.jpg,640,640,LicensePlate,293,333,361,369
Car45-front-1_jpg.rf.4275bcec2e6e83502ca1a91b6020e6e2.jpg,640,640,LicensePlate,344,408,429,456
Car4-back-2_jpg.rf.42ad2cf7c57eb5becca52bcf2a8bf99c.jpg,640,640,LicensePlate,229,296,424,400
18_jpg.rf.4364c29b73bd76858aeca98138adfc2e.jpg,640,640,LicensePlate,174,224,453,377
Car39-front-3_jpg.rf.4370b44bb2ce2ef4df0131c6045d555f.jpg,640,640,LicensePlate,184,270,412,402
91_jpg.rf.440423c96aa3ccf1b73cd1021db1f2db.jpg,640,640,LicensePlate,211,275,342,342
Car3-front-1_jpg.rf.44df86b33a1f56429b7725216af6a53b.jpg,640,640,LicensePlate,300,385,397,446
Car26-back-2_jpg.rf.44de3617ca077565aa9344f732ab96e9.jpg,640,640,LicensePlate,252,323,366,382
Car3-back-2_jpg.rf.44c23a05edb304f251f095de40bf3d38.jpg,640,640,LicensePlate,202,265,420,379
3_jpg.rf.42ba3a3b8d45d962411730352c80329d.jpg,639,639,LicensePlate,277,244,439,324
114_jpg.rf.45ad7853764b466b6ec5b8ca32006946.jpg,640,640,LicensePlate,125,394,337,498
Car2-front-4_jpg.rf.4787f167c8b964248b56a25a8f63c452.jpg,640,640,LicensePlate,143,238,502,406
Car47-back-5_jpg.rf.46aa07e05782a0100a63b5ccc26f9b3d.jpg,640,640,LicensePlate,119,150,600,390
Car32-front-2_jpg.rf.4594e24fd1fd79cb7973518c7784e594.jpg,640,640,LicensePlate,258,318,428,404
Car1-front-1_jpg.rf.4702d13dac37e3301a24b3827a04e42c.jpg,640,640,LicensePlate,271,353,350,392
Car43-front-1_jpg.rf.45211c73899cfc2f6fdcb26437cb629a.jpg,640,640,LicensePlate,278,377,394,437
Car3-front-3_jpg.rf.4832ec060014301228f509ab4451a6c2.jpg,640,640,LicensePlate,245,316,423,409
Car37-front-3_jpg.rf.487533067c7b8ab229c99be932d6062f.jpg,640,640,LicensePlate,220,269,457,376
Car10-front-5_jpg.rf.47a6cc6c47dd43db93c4419ba9abf5c0.jpg,640,640,LicensePlate,143,261,485,424
Car2-front-4_jpg.rf.48b829cc6ecd9092975e22a5e346a3da.jpg,639,639,LicensePlate,137,244,516,421
Car18-front-2_jpg.rf.48791aad6ab97c57121b8d23d29a8090.jpg,640,640,LicensePlate,282,329,387,384
Car34-front-2_jpg.rf.47f89aec33425319d3b1364b1a2fa75f.jpg,640,640,LicensePlate,227,336,408,422
Car34-front-1_jpg.rf.c3c1c4b045ced205d9c8b1426debc189.jpg,640,640,LicensePlate,283,381,364,416
Car35-back-2_jpg.rf.c6afc935485b6946501ea9da8cc16d0f.jpg,640,640,LicensePlate,215,328,357,408
Car32-front-4_jpg.rf.c51355508fdc42d6a7e5d1a0fbd923eb.jpg,640,640,LicensePlate,107,223,496,416
41_jpg.rf.c28faeaec7c4d4702fd3235980191681.jpg,640,640,LicensePlate,206,198,434,314
IMG_20231011_065715_jpg.rf.c662743411a02c6d223fe700ccf81f53.jpg,640,640,LicensePlate,265,260,407,358
Car50-back-4_jpg.rf.c674ecc632ba7564499d35bbf24f02aa.jpg,640,640,LicensePlate,119,211,518,417
Car3-front-2_jpg.rf.c7a2881909e2082cff67bbc433ab125d.jpg,640,640,LicensePlate,229,379,419,478
Car41-front-3_jpg.rf.c74f1b1d641f1a9fe8d74811eef6b27f.jpg,640,640,LicensePlate,181,257,437,380
Car42-back-3_jpg.rf.c82df919176e61fb0c4f82529ac3243b.jpg,639,639,LicensePlate,203,285,471,417
102_jpg.rf.c75761d412a3cf6b6bf1b164dcd1df0a.jpg,640,640,LicensePlate,181,257,416,373
Car39-back-5_jpg.rf.c40712a73deaa89c26a4191e0b39477b.jpg,640,640,LicensePlate,107,211,542,441
IMG_20231011_065608_jpg.rf.c65b12fdda845d11120bfcdaba78a0c9.jpg,640,640,LicensePlate,134,232,494,438
113_jpg.rf.c79e43b0a59e40ed31737e969bd0c85d.jpg,640,640,LicensePlate,180,252,387,359
Car44-back-2_jpg.rf.c6bad12f8198c1e7738fd1fc2e22d46a.jpg,640,640,LicensePlate,243,306,400,395
Car39-front-3_jpg.rf.c8977a0c242023e99a1ee4c31bf34fd9.jpg,640,640,LicensePlate,217,277,417,393
DSC_4509_JPG_jpg.rf.c477f560966af168f740c671bad69e01.jpg,640,640,LicensePlate,260,583,344,637
Car22-back-2_jpg.rf.c8ae4e4efc8a45d1be9fed48863731c4.jpg,639,639,LicensePlate,222,299,458,381
Car14-front-2_jpg.rf.c8c4ce2e8257007606322a7f5bde0657.jpg,640,640,LicensePlate,242,306,391,381
IMG_20231011_065945_jpg.rf.c8e1e6cf01e7580f2bad670e7b890e89.jpg,640,640,LicensePlate,271,295,363,358
DSC_4028_JPG_jpg.rf.c87fac3929d088f6729a2cb4b377f191.jpg,640,640,LicensePlate,276,143,522,309
IMG_20231011_065945_jpg.rf.c941dd62ef8d6cc16dd92da138826ab2.jpg,640,640,LicensePlate,251,257,353,327
Car12-back-3_jpg.rf.c446eb1b00d27edbe67790b2c911da0d.jpg,640,640,LicensePlate,206,277,445,393
Car44-front-3_jpg.rf.c994dd6832f77a201ea2bebf100c31f3.jpg,640,640,LicensePlate,165,322,451,460
Car18-back-2_jpg.rf.c9b11d15935a6d2c03687b02416ad66d.jpg,640,640,LicensePlate,299,385,458,460
car11-back-5_jpg.rf.ca639c9bd511b175e5e7f7906db17108.jpg,640,640,LicensePlate,170,241,483,406
Car47-front-2_jpg.rf.c8f4920a97a373e0b671b3d38a016a9a.jpg,640,640,LicensePlate,182,350,452,475
91_jpg.rf.caa597d30847d426ae9036838549c72c.jpg,640,640,LicensePlate,226,258,372,332
Car32-front-3_jpg.rf.c43aab4c9d421690aea04ecbd8bf9100.jpg,640,640,LicensePlate,167,343,440,475
Car13-back-4_jpg.rf.cbaaf3a58023493ff60e81814a3cf63e.jpg,640,640,LicensePlate,173,261,480,397
Car48-front-1_jpg.rf.c477245a57526f45ed25a16ad3ae940c.jpg,640,640,LicensePlate,259,406,415,463
Car27-front-2_jpg.rf.cafbe0c132e34a54a74079bee11abe89.jpg,640,640,LicensePlate,231,337,411,420
DSC_4041_JPG_jpg.rf.cc73031d44ae57ca2f018f855ea7229a.jpg,639,639,LicensePlate,202,333,367,422
22_jpg.rf.cb0867772ad5512e34ad07f9efff18c8.jpg,640,640,LicensePlate,82,226,447,427
Car14-back-1_jpg.rf.cc4d2ca97b9f2302673546a8b8ae53e7.jpg,640,640,LicensePlate,290,303,367,345
70_jpg.rf.cbd219f3f0412bea3f96c62418de2a1d.jpg,640,640,LicensePlate,240,245,450,376
27_jpg.rf.cbe2b05062730616e27fee631ce4f3b5.jpg,640,640,LicensePlate,226,113,492,297
Car35-front-5_jpg.rf.c5ef8d10a06eb7a8a4bdb7186ea839eb.jpg,640,640,LicensePlate,139,269,551,455
Car5-back-3_jpg.rf.cc6ab90025d4067c3ee64b8cd368fc27.jpg,640,640,LicensePlate,147,254,510,432
70_jpg.rf.cd0922e8eda00a14354540850a36dd22.jpg,640,640,LicensePlate,230,244,423,364
Car15-back-2_jpg.rf.cc030c2870dcd61975b6d0d3390f272e.jpg,640,640,LicensePlate,205,289,404,378
DSC_4069_JPG_jpg.rf.cb37245ac1418040559b494657cba5be.jpg,640,640,LicensePlate,194,202,456,365
Car46-front-5_jpg.rf.cae55012089387ec9e2c87a52e45603d.jpg,640,640,LicensePlate,107,267,549,459
Car14-back-1_jpg.rf.c5b81b112e5575d3b3d5a0645ee7644c.jpg,640,640,LicensePlate,302,288,390,336
DSC_3714_JPG_jpg.rf.cb5e8282876aa3900b10ccba949ad16b.jpg,640,640,LicensePlate,297,280,459,377
Car27-back-2_jpg.rf.ccf9406ffad2cacffe3e731820c37b6a.jpg,640,640,LicensePlate,253,314,379,383
Car34-back-3_jpg.rf.ce90bd06f53b1934adfd3c441b4be493.jpg,640,640,LicensePlate,220,407,406,497
Car8-front-5_jpg.rf.cdcbed47e48f79cf8f8ffb8994147304.jpg,640,640,LicensePlate,165,281,503,439
Car20-back-1_jpg.rf.cc604e6b68edcb1d92b084ce4c943a5a.jpg,640,640,LicensePlate,260,336,356,387
Car33-front-5_jpg.rf.c4cb6ec0f6509c3d2fb4b0082408f62d.jpg,640,640,LicensePlate,93,289,546,501
DSC_3975_JPG_jpg.rf.cd323bdb833e174ae2ead32312a4291f.jpg,640,640,LicensePlate,326,212,543,338
Car20-back-5_jpg.rf.cf33ee1bf4fcbbeaf36b6d2277271635.jpg,640,640,LicensePlate,68,186,533,443
82_jpg.rf.c5666e3c4e6a9588dfa3e0228cc28ef3.jpg,640,640,LicensePlate,214,137,428,248
Car33-back-1_jpg.rf.ce6242e57a5ff7c519ba00c968a8b9c8.jpg,640,640,LicensePlate,345,375,412,417
Car32-back-4_jpg.rf.ce9c747f037a04c63ec4bde67cd5c816.jpg,640,640,LicensePlate,216,261,465,392
Car28-back-5_jpg.rf.ce53d5daa040f707fc8ed072420569e5.jpg,640,640,LicensePlate,177,295,492,453
113_jpg.rf.c5f18a362323abae941921eff0b054d0.jpg,640,640,LicensePlate,230,269,414,364
19_jpg.rf.c4370de2e1b38bbf129af108ffa8376c.jpg,640,640,LicensePlate,89,201,520,415
Car46-back-4_jpg.rf.ce9de2a5293a00e24f56182e4c48054f.jpg,640,640,LicensePlate,109,242,409,400
57_jpg.rf.cff43c69da0e383ceccdeda73054edde.jpg,640,640,LicensePlate,272,188,502,307
IMG_20231011_065945_jpg.rf.ce9eebeaf2aa449ee7b96c5ea8bb05d3.jpg,640,640,LicensePlate,261,303,355,368
Car29-back-4_jpg.rf.d20ec11d6a76d61bc52e743c242588b0.jpg,640,640,LicensePlate,174,252,552,445
DSC_3720_JPG_jpg.rf.d00bd1fd23dc7d013264af468ce15893.jpg,640,640,LicensePlate,284,268,408,346
DSC_3825_JPG_jpg.rf.d28e67e857aa4c0b381057faaadb8e24.jpg,640,640,LicensePlate,232,263,409,395
Car47-front-1_jpg.rf.cf16d0f9ab1045e33f9fbbdb928d7154.jpg,640,640,LicensePlate,251,434,399,514
Car17-back-1_jpg.rf.c329eee7d889b10cdfe4cae08af912fa.jpg,640,640,LicensePlate,312,400,393,445
Car50-back-3_jpg.rf.d187f0697e6bfdac2876b4f808e22975.jpg,640,640,LicensePlate,126,222,484,399
Car20-front-3_jpg.rf.d102ef03a12dcbb2711a768d17bcd642.jpg,640,640,LicensePlate,164,202,484,356
Car45-front-4_jpg.rf.d0bdd4b13007c2e29523a0d8315cc50d.jpg,640,640,LicensePlate,225,271,522,395
Car34-front-2_jpg.rf.d0efb2079f2a72ca1e621746b39c2159.jpg,640,640,LicensePlate,238,361,403,440
Car2-back-1_jpg.rf.d23f7447a66e21402108ecb0e0761d86.jpg,640,640,LicensePlate,242,375,351,440
Car9-back-3_jpg.rf.d2ef29044258218bd2d4364cbb495be2.jpg,640,640,LicensePlate,171,285,411,408
DSC_3838_JPG_jpg.rf.d221df37a544aa0761e29a4195f2ff5d.jpg,640,640,LicensePlate,246,345,370,406
DSC_3714_JPG_jpg.rf.c32bf389755e0448c5f48f46cbc9be51.jpg,640,640,LicensePlate,281,299,453,402
99_jpg.rf.d02ea90776bd6093dee2b5f5eeb5f227.jpg,640,640,LicensePlate,230,210,367,279
Car35-front-1_jpg.rf.d27315207a32ec0b673c858b0ec2954d.jpg,640,640,LicensePlate,269,435,369,491
DSC_3868_JPG_jpg.rf.d2bfb6c06c51152aaa8f680a259bb7a3.jpg,640,640,LicensePlate,253,297,480,425
Car5-front-1_jpg.rf.d0a7f57a138a837ea5d213293b12db39.jpg,640,640,LicensePlate,261,332,370,385
Car8-front-3_jpg.rf.d082111974ec940c48495c9c2ec71fb1.jpg,640,640,LicensePlate,209,374,439,487
Car20-front-4_jpg.rf.d22b9f8fe06fe1b85b82ae5224d21dde.jpg,640,640,LicensePlate,114,181,550,390
Car44-front-4_jpg.rf.c37775e62cbaa7e017b3c2b92ae81d4d.jpg,640,640,LicensePlate,135,238,478,398
Car49-front-3_jpg.rf.d3730941d4d5506c98959bf91472886b.jpg,640,640,LicensePlate,205,299,490,441
Car44-front-4_jpg.rf.d4041e83257274584795bfd9df425e76.jpg,640,640,LicensePlate,135,234,485,397
Car46-back-2_jpg.rf.d4183b2701b144fa8542cecd52692ca1.jpg,640,640,LicensePlate,109,298,289,382
Car44-back-2_jpg.rf.d2fee13ac4d5d15a37b5a769894e7a2d.jpg,640,640,LicensePlate,240,308,396,396
DSC_3783_JPG_jpg.rf.c3c548c13639d70ec7e733d6f5aa88b6.jpg,640,640,LicensePlate,234,241,372,319
Car29-back-4_jpg.rf.d486ad5532037011ce0228657b9422a9.jpg,640,640,LicensePlate,163,248,553,447
Car18-front-3_jpg.rf.d45b32f5957dc3af91b876e9beb0ab31.jpg,640,640,LicensePlate,241,299,412,381
Car33-back-2_jpg.rf.d5eca8d864f66d74399c6c390ab238d3.jpg,640,640,LicensePlate,326,344,476,440
Car29-back-1_jpg.rf.c4598c2fc51b33ebffb88444edb6ac93.jpg,640,640,LicensePlate,324,402,431,469
DSC_3838_JPG_jpg.rf.d5be21e7d6aac10c704701868b1ffce8.jpg,640,640,LicensePlate,239,324,366,387
IMG_20231011_065619_jpg.rf.d441e1cca29fa82e942735fdd75ddb35.jpg,640,640,LicensePlate,239,291,387,364
Car41-back-3_jpg.rf.d50ac4fd73b8207ce2321274a8151a88.jpg,640,640,LicensePlate,254,287,516,415
Car8-back-4_jpg.rf.d70b706152209c40f0b77525594a733e.jpg,640,640,LicensePlate,224,275,417,361
DSC_3975_JPG_jpg.rf.d644a20871ebb85dcad21a16699f9c48.jpg,640,640,LicensePlate,352,244,546,357
115_jpg.rf.d67714b7b90156f9df2d05c5eb9c7006.jpg,640,640,LicensePlate,214,244,338,310
IMG_20231011_065809_jpg.rf.d4d3265110e01d19c8ae8a09d5760eae.jpg,640,640,LicensePlate,237,268,382,365
80_jpg.rf.d4762f7c84b2fe997f2422d689d00362.jpg,639,639,LicensePlate,303,302,396,356
Car9-back-3_jpg.rf.d57d2c9b1aa1b635699fa9eff7bd626d.jpg,640,640,LicensePlate,203,318,429,434
Car47-front-5_jpg.rf.d57afdc495dc2f895922c4d38f45a394.jpg,640,640,LicensePlate,7,142,640,440
Car47-front-4_jpg.rf.d6d7d7686ccd6cc72a9071839de5d6a8.jpg,639,639,LicensePlate,57,254,591,519
18_jpg.rf.c3f7c1d75cdac4faa57e73c47b1cf730.jpg,640,640,LicensePlate,184,177,479,339
4_jpg.rf.d55e1c22430fc2949c2ba1c23bc98d3e.jpg,640,640,LicensePlate,207,76,469,230
Car36-front-4_jpg.rf.d5342357509fe2ee9b6eb7b2a8e8eec1.jpg,640,640,LicensePlate,220,288,456,405
DSC_3830_JPG_jpg.rf.d49585a3f2add3c8f536d2c16c6777e2.jpg,640,640,LicensePlate,130,236,331,388
Car5-front-1_jpg.rf.d5d7cfc15679e575b72aa7c23e26f73b.jpg,640,640,LicensePlate,261,332,372,386
Car19-back-4_jpg.rf.d65357aa13ba01e78df620e0d1023107.jpg,640,640,LicensePlate,114,113,634,381
Car41-front-3_jpg.rf.d6d1b99fdfd8c818f954dfee3d7b115d.jpg,640,640,LicensePlate,124,273,414,412
Car45-front-2_jpg.rf.d4fd63a6646602ea2c0eddebb1f3c0f4.jpg,640,640,LicensePlate,260,369,433,448
Car36-back-2_jpg.rf.d7aa35c0fd551f913dde9e1281671490.jpg,640,640,LicensePlate,301,299,417,362
DSC_3969_JPG_jpg.rf.d7f7ef50329172540084689baac7f858.jpg,640,640,LicensePlate,311,241,418,315
Car42-back-4_jpg.rf.da4baf9e8eb306d0ad37eaa59b15355a.jpg,640,640,LicensePlate,155,273,492,449
105_jpg.rf.d89595a74d5ec6a8a359f6ae47ae17ab.jpg,640,640,LicensePlate,281,361,393,427
Car19-front-1_jpg.rf.d9eae571b8e18fbb0f702ea6b908c44b.jpg,640,640,LicensePlate,301,401,393,441
Car16-back-5_jpg.rf.da2b1f54611e4ea9ac725d3faa3475d8.jpg,640,640,LicensePlate,51,202,576,464
Car42-front-1_jpg.rf.d957e8d73f9484123c4dbd00e338bdc3.jpg,640,640,LicensePlate,270,323,331,362
DSC_3730_JPG_jpg.rf.d846d8e6839bed20c05a147e9211702d.jpg,640,640,LicensePlate,136,293,308,433
DSC_3717_JPG_jpg.rf.d8534f51e6671288ed328719da4bbbe4.jpg,640,640,LicensePlate,249,288,400,381
28_jpg.rf.d8f9d8d02ebdd1ef77dfdc34631eda51.jpg,640,640,LicensePlate,174,241,462,422
Car29-back-3_jpg.rf.da8dde43f02ea8a9d9b46378e92f46e8.jpg,640,640,LicensePlate,243,277,506,407
Car50-back-5_jpg.rf.d8a4f2f3b3dbd5c34b7a0398964c92cd.jpg,640,640,LicensePlate,67,172,573,424
Car20-front-5_jpg.rf.dabe2a210399999b048e0dc2bfffa2b4.jpg,640,640,LicensePlate,83,199,601,437
Car13-front-1_jpg.rf.da7d56c763341a045828192e7c432241.jpg,640,640,LicensePlate,259,459,392,515
47_jpg.rf.da8253b6c501fba0858c43159e5f762d.jpg,640,640,LicensePlate,147,332,322,425
Car21-back-1_jpg.rf.d866143e8e64f56cba0fda19445e5b39.jpg,640,640,LicensePlate,254,284,399,369
Car7-front-4_jpg.rf.dc73d5cfa38829d53c23ba9e531ebdf3.jpg,640,640,LicensePlate,144,258,481,412
Car49-back-5_jpg.rf.de56b2cd341269458992071cc319032c.jpg,640,640,LicensePlate,41,178,595,448
Car44-front-3_jpg.rf.db7fd9cf8c390035880069b8bd2e463d.jpg,640,640,LicensePlate,146,316,450,462
Car37-back-5_jpg.rf.dab684146f21a4f3952059a9277326af.jpg,640,640,LicensePlate,73,294,406,463
Car20-front-2_jpg.rf.dc219de141cd565533383f6a7a74ec3c.jpg,640,640,LicensePlate,221,273,451,388
24_jpg.rf.db14ee5a92da3248a449bb0a8e2abd1b.jpg,640,640,LicensePlate,134,190,492,362
IMG_20231011_092902_jpg.rf.dae4a988f383d268cac717471af8589d.jpg,640,640,LicensePlate,195,235,417,341
car11-back-5_jpg.rf.dd7f4ba86e775df0b2c4ab5914000f9e.jpg,640,640,LicensePlate,164,256,464,414
Car45-back-1_jpg.rf.db21a1c983d929961971ca320a019331.jpg,640,640,LicensePlate,226,292,372,360
Car31-back-2_jpg.rf.daee445a45781d91ad46fe2d803475ce.jpg,640,640,LicensePlate,249,381,396,455
Car50-front-2_jpg.rf.dca596a340d76c2f1c19b14aef30b5a7.jpg,640,640,LicensePlate,244,328,438,422
Car36-back-2_jpg.rf.db32fd8f2cc2e34ff7a56c02884755a1.jpg,640,640,LicensePlate,282,302,415,374
